id,rent_price,rent_price_by_area,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,district,neighborhood,avg_district_rent,median_district_rent,std_district_rent,overpriced,built_year,has_lift,has_ac,has_pool,has_parking,is_furnished
12752,1621,,100.0,,3,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,True,True,
12751,1067,,43.0,40.0,1,1,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,0,,False,True,True,False,
12750,1006,,80.0,,3,1,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,0,,True,,,False,
12749,1382,,122.0,95.0,3,2,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,0,1974.0,True,,,False,
12748,1966,,115.0,,3,2,Fuencarral,Montecarmelo,1621.5594149908593,1591.5,572.0029827672456,1,2005.0,True,,True,True,
12747,917,,60.0,,2,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,1970.0,True,True,,False,
12746,1382,,122.0,,4,2,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,,False,
12745,1416,,95.0,83.0,3,2,Fuencarral,Mirasierra,1621.5594149908593,1591.5,572.0029827672456,0,1970.0,True,,True,True,
12744,2012,,125.0,,3,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,True,True,
12743,1960,,580.0,460.0,6,6,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,,,,True,True,
12742,1920,,165.0,,2,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,True,True,
12741,1038,,53.0,,1,1,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,0,,True,,True,False,
12740,1161,,70.0,,3,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,,True,,,False,
12739,2295,,140.0,,4,3,Fuencarral,Montecarmelo,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,True,True,
12738,1862,,124.0,,3,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,1,2004.0,True,True,True,True,
12737,2416,,371.0,277.0,5,4,Fuencarral,Fuentelarreina,1621.5594149908593,1591.5,572.0029827672456,1,,,True,True,True,
12736,694,,42.0,,1,1,Fuencarral,Tres Olivos - Valverde,1621.5594149908593,1591.5,572.0029827672456,0,,False,,,False,
12735,705,,60.0,,3,1,Fuencarral,Tres Olivos - Valverde,1621.5594149908593,1591.5,572.0029827672456,0,1960.0,False,True,,False,
12734,1485,,99.0,94.0,4,1,Fuencarral,Mirasierra,1621.5594149908593,1591.5,572.0029827672456,0,1969.0,True,,True,True,
12733,1382,,83.0,77.0,3,1,Fuencarral,Mirasierra,1621.5594149908593,1591.5,572.0029827672456,0,1967.0,True,,True,True,
12732,1827,,134.0,,3,3,Fuencarral,Montecarmelo,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,True,True,
12731,1174,,179.0,,5,3,Fuencarral,Tres Olivos - Valverde,1621.5594149908593,1591.5,572.0029827672456,0,,,,,False,
12730,1564,,112.0,86.0,3,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,0,2004.0,True,True,True,True,
12729,847,,55.0,,2,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,,True,,,False,
12728,1320,,120.0,,4,2,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,0,,True,,,False,
12727,1416,,121.0,120.0,3,2,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,0,1968.0,True,,,False,
12726,1287,,61.0,39.0,1,1,Fuencarral,Montecarmelo,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,True,True,
12725,798,,53.0,,2,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,,False,
12724,777,,70.0,,3,1,Fuencarral,Tres Olivos - Valverde,1621.5594149908593,1591.5,572.0029827672456,0,1965.0,True,,,False,
12723,1223,,68.0,,1,1,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,0,2008.0,True,True,True,True,
12722,1781,,121.0,98.0,3,2,Fuencarral,Montecarmelo,1621.5594149908593,1591.5,572.0029827672456,1,,True,,True,True,
12721,1816,,134.0,107.0,3,2,Fuencarral,Montecarmelo,1621.5594149908593,1591.5,572.0029827672456,1,,True,,True,True,
12720,1081,,94.0,,3,1,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,0,,True,,,False,
12719,2126,,248.0,,4,4,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,1989.0,,,,True,
12718,851,,55.0,,2,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,,True,,,False,
12717,1712,,118.0,91.0,3,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,1,,True,,True,True,
12716,1474,,88.0,,2,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,True,True,
12715,1275,,111.0,104.0,0,1,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,,False,
12714,1061,,52.0,,1,1,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,,True,
12713,805,,62.0,50.0,2,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,,True,,,False,
12712,1250,,70.0,,0,1,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,0,2008.0,,True,,True,
12711,1416,,117.0,95.0,3,2,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,,True,
12710,1897,,135.0,,3,2,Fuencarral,Mirasierra,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,True,False,
12709,751,,48.0,,2,2,Fuencarral,Tres Olivos - Valverde,1621.5594149908593,1591.5,572.0029827672456,0,,False,True,,False,
12708,1770,,125.0,,3,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,1,,True,,True,True,
12707,1038,,53.0,52.0,1,1,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,0,2007.0,True,,True,False,
12706,2035,,100.0,,3,2,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,,,,,False,
12705,2515,,428.0,,7,6,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,1994.0,,True,True,True,
12704,2012,,260.0,253.0,5,4,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,1995.0,,True,True,True,
12703,1664,,140.0,130.0,3,2,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,1,1990.0,True,True,,False,
12702,1323,,76.0,,1,1,Fuencarral,Montecarmelo,1621.5594149908593,1591.5,572.0029827672456,0,2004.0,True,True,True,False,
12701,2480,,235.0,,5,4,Fuencarral,Mirasierra,1621.5594149908593,1591.5,572.0029827672456,1,,True,,True,True,
12700,1735,,167.0,,5,3,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,,False,
12699,1660,,95.0,,2,2,Fuencarral,Montecarmelo,1621.5594149908593,1591.5,572.0029827672456,1,2006.0,True,True,True,True,
12698,915,,64.0,60.0,3,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,1965.0,True,True,,False,
12697,1621,,115.0,,3,2,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,0,,True,,True,True,
12696,1187,,75.0,66.0,1,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,,True,
12695,1781,,160.0,,4,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,1,2004.0,True,,True,True,
12694,1644,,157.0,106.0,3,2,Fuencarral,Montecarmelo,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,True,True,
12693,2301,,245.0,180.0,4,4,Fuencarral,Fuentelarreina,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,True,True,
12692,1323,,100.0,,4,2,Fuencarral,Tres Olivos - Valverde,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,,True,
12690,1728,,120.0,,3,2,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,True,True,
12689,705,,56.0,,2,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,,True,,,False,
12688,1416,,98.0,90.0,2,2,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,,False,
12687,833,,60.0,,2,1,Fuencarral,Tres Olivos - Valverde,1621.5594149908593,1591.5,572.0029827672456,0,,,True,,False,
12686,2342,,180.0,154.0,4,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,True,True,
12685,2119,,450.0,400.0,6,5,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,,,,True,True,
12684,1021,,78.0,64.0,3,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,,True,,,False,
12683,1038,,68.0,,1,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,,True,,,False,
12682,1664,,133.0,88.0,2,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,1,2009.0,True,True,True,True,
12681,641,,86.0,75.0,3,1,Fuencarral,Tres Olivos - Valverde,1621.5594149908593,1591.5,572.0029827672456,0,1965.0,False,True,,False,
12680,1024,,60.0,,1,1,Fuencarral,Tres Olivos - Valverde,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,,True,
12679,2501,,520.0,,7,4,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,1987.0,,True,,True,
12678,1428,,120.0,106.0,3,2,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,0,1968.0,True,,,False,
12677,780,,60.0,57.0,1,1,Fuencarral,Tres Olivos - Valverde,1621.5594149908593,1591.5,572.0029827672456,0,,,True,,False,
12676,634,,41.0,,2,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,1965.0,False,,,False,
12675,1508,,102.0,,2,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,,True,
12674,1474,,92.0,78.0,2,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,True,True,
12673,1610,,147.0,,4,2,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,0,,True,,,False,
12672,1250,,130.0,110.0,3,2,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,1974.0,True,,,False,
12671,913,,74.0,70.0,2,1,Fuencarral,Tres Olivos - Valverde,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,,False,
12670,1225,,89.0,,3,1,Fuencarral,Arroyo del Fresno,1621.5594149908593,1591.5,572.0029827672456,0,1994.0,True,,,True,
12669,1576,,116.0,,4,2,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,1975.0,True,,,True,
12668,537,,26.0,,0,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,1965.0,True,True,,False,
12667,1530,,121.0,112.0,3,2,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,1976.0,True,True,,False,
12666,1508,,120.0,,2,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,True,True,
12665,816,,55.0,,2,1,Fuencarral,Tres Olivos - Valverde,1621.5594149908593,1591.5,572.0029827672456,0,,False,True,,False,
12664,773,,55.0,,2,1,Fuencarral,Tres Olivos - Valverde,1621.5594149908593,1591.5,572.0029827672456,0,,False,True,,False,
12663,1416,,88.0,82.0,3,1,Fuencarral,Mirasierra,1621.5594149908593,1591.5,572.0029827672456,0,1970.0,True,True,True,True,
12662,933,,64.0,,2,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,1969.0,True,,,False,
12661,2012,,151.0,,4,3,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,True,True,
12660,1299,,105.0,,2,2,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,0,1977.0,True,,,True,
12659,2255,,191.0,,3,3,Fuencarral,Mirasierra,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,True,True,
12658,1528,,90.0,65.0,2,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,True,True,
12657,2044,,499.0,,4,5,Fuencarral,Fuentelarreina,1621.5594149908593,1591.5,572.0029827672456,1,1965.0,,True,True,False,
12656,1051,,96.0,,3,1,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,0,2003.0,True,,,True,
12655,1667,,140.0,,3,2,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,True,True,
12654,1416,,95.0,,3,2,Fuencarral,Arroyo del Fresno,1621.5594149908593,1591.5,572.0029827672456,0,1996.0,True,True,True,True,
12653,1873,,180.0,130.0,3,3,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,True,True,
12652,1941,,166.0,147.0,5,2,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,1,1985.0,True,,,True,
12651,1161,,74.0,,2,1,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,,False,
12650,1777,,160.0,,4,2,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,1,,True,,,True,
12649,1200,,100.0,,3,1,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,0,1975.0,True,,,False,
12648,2514,,220.0,,4,3,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,True,True,
12647,916,,60.0,48.0,2,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,1970.0,True,True,,False,
12645,917,,67.0,52.0,2,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,,True,,,False,
12644,884,,90.0,,3,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,,True,,,False,
12643,1496,,98.0,80.0,2,2,Fuencarral,Montecarmelo,1621.5594149908593,1591.5,572.0029827672456,0,2007.0,True,True,True,True,
12642,1346,,139.0,,3,2,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,1970.0,True,True,,False,
12641,1610,,110.0,80.0,3,2,Fuencarral,Montecarmelo,1621.5594149908593,1591.5,572.0029827672456,0,2005.0,True,True,True,True,
12640,1382,,122.0,,3,2,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,0,,True,,True,False,
12639,2416,,371.0,,5,4,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,,,True,True,True,
12638,1574,,113.0,,2,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,0,,True,,True,True,
12637,2510,,220.0,214.0,5,3,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,True,True,
12636,2072,,138.0,,3,2,Fuencarral,Montecarmelo,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,True,True,
12635,2480,,200.0,170.0,5,4,Fuencarral,Mirasierra,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,True,True,
12634,994,,67.0,,3,1,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,0,1969.0,True,,,False,
12633,2374,,236.0,,5,4,Fuencarral,Mirasierra,1621.5594149908593,1591.5,572.0029827672456,1,1980.0,True,,True,True,
12632,2512,,302.0,,5,4,Fuencarral,Fuentelarreina,1621.5594149908593,1591.5,572.0029827672456,1,1976.0,,True,True,True,
12629,712,,383.0,,5,4,Fuencarral,Mirasierra,1621.5594149908593,1591.5,572.0029827672456,0,2003.0,,True,True,True,
12627,2440,,173.0,119.0,4,3,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,,True,,True,True,
12626,1897,,160.0,130.0,4,2,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,1,,True,,True,True,
12625,1574,,113.0,,2,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,0,,True,,True,True,
12624,1382,,65.0,,1,1,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,0,2000.0,True,True,True,True,
12623,1428,,120.0,110.0,3,2,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,1973.0,True,,True,True,
12622,1038,,75.0,67.0,3,1,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,,False,
12621,2512,,505.0,,6,5,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,1995.0,,True,True,True,
12620,2352,,220.0,,6,3,Fuencarral,Mirasierra,1621.5594149908593,1591.5,572.0029827672456,1,,,,,True,
12619,2126,,177.0,,3,3,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,True,True,
12618,2514,,260.0,,5,4,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,1,1979.0,True,True,True,True,
12617,1485,,211.0,,5,3,Fuencarral,Tres Olivos - Valverde,1621.5594149908593,1591.5,572.0029827672456,0,1955.0,,True,,True,
12615,773,,499.0,,4,5,Fuencarral,Fuentelarreina,1621.5594149908593,1591.5,572.0029827672456,0,1965.0,,True,True,False,
12614,1425,,150.0,,4,2,Fuencarral,Tres Olivos - Valverde,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,,False,
12613,1900,,251.0,,6,5,Fuencarral,Mirasierra,1621.5594149908593,1591.5,572.0029827672456,1,,,True,,True,
12612,1009,,69.0,,2,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,1969.0,True,True,,False,
12611,2040,,145.0,,2,3,Fuencarral,Fuentelarreina,1621.5594149908593,1591.5,572.0029827672456,1,,True,,True,True,
12610,994,,71.0,,3,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,1965.0,True,True,,False,
12609,1508,,113.0,,2,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,0,2005.0,True,True,True,True,
12608,948,,58.0,,2,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,1965.0,True,True,,False,
12607,1122,,74.0,67.0,3,1,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,0,1974.0,True,,,False,
12606,1496,,110.0,100.0,3,2,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,True,True,
12605,2288,,167.0,,5,3,Fuencarral,Montecarmelo,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,True,True,
12604,851,,56.0,,2,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,1962.0,True,,,False,
12603,1621,,108.0,,3,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,0,,True,,True,True,
12602,1587,,87.0,,2,2,Fuencarral,Montecarmelo,1621.5594149908593,1591.5,572.0029827672456,0,2006.0,True,True,True,True,
12601,2417,,304.0,,5,4,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,,,,True,True,
12599,851,,54.0,,1,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,,False,
12598,1287,,82.0,,2,2,Fuencarral,Tres Olivos - Valverde,1621.5594149908593,1591.5,572.0029827672456,0,,,True,,False,
12595,2192,,180.0,,3,2,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,1980.0,True,True,True,True,
12593,2165,,242.0,,5,3,Fuencarral,Mirasierra,1621.5594149908593,1591.5,572.0029827672456,1,1992.0,,True,True,False,
12592,2445,,360.0,,6,4,Fuencarral,Fuentelarreina,1621.5594149908593,1591.5,572.0029827672456,1,1976.0,True,,True,True,
12589,1610,,115.0,,3,2,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,0,,True,,True,True,
12588,2330,,220.0,,5,3,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,True,True,
12587,1667,,146.0,,3,2,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,1,1980.0,True,True,True,True,
12586,1650,,141.0,,3,2,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,1,1980.0,True,True,True,True,
12585,795,,50.0,,2,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,,True,,,False,
12584,1587,,121.0,,2,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,True,True,
12583,1508,,168.0,128.0,3,2,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,0,1965.0,False,True,True,False,
12582,1174,,77.0,,2,1,Fuencarral,Arroyo del Fresno,1621.5594149908593,1591.5,572.0029827672456,0,1997.0,True,True,True,True,
12581,907,,47.0,,2,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,,True,,,False,
12580,1072,,50.0,,2,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,,False,
12579,791,,66.0,,2,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,1970.0,True,,,False,
12578,1462,,127.0,,3,2,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,0,1984.0,True,True,,True,
12577,833,,61.0,,2,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,1961.0,True,,,False,
12576,2168,,245.0,177.0,4,3,Fuencarral,Fuentelarreina,1621.5594149908593,1591.5,572.0029827672456,1,1974.0,True,,True,True,
12575,976,,63.0,61.0,3,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,,True,,,False,
12574,1576,,124.0,80.0,3,2,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,True,True,
12573,1083,,87.0,,2,2,Fuencarral,Tres Olivos - Valverde,1621.5594149908593,1591.5,572.0029827672456,0,,True,,,True,
12572,2517,,234.0,,5,6,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,,,True,,True,
12571,1382,,122.0,,3,2,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,0,,True,,,False,
12570,2203,,140.0,,3,2,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,2019.0,True,True,True,True,
12569,1894,,121.0,100.0,3,2,Fuencarral,Montecarmelo,1621.5594149908593,1591.5,572.0029827672456,1,2004.0,True,True,True,True,
12567,686,,58.0,,2,1,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,0,1967.0,True,,,False,
12566,1428,,93.0,,2,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,True,True,
12565,985,,75.0,60.0,3,1,Fuencarral,El Pardo,1621.5594149908593,1591.5,572.0029827672456,0,1978.0,True,,,False,
12564,1287,,75.0,,2,1,Fuencarral,Montecarmelo,1621.5594149908593,1591.5,572.0029827672456,0,2010.0,True,True,,True,
12563,1735,,125.0,120.0,3,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,1,2005.0,True,,True,True,
12562,2234,,245.0,,5,3,Fuencarral,Fuentelarreina,1621.5594149908593,1591.5,572.0029827672456,1,,True,,True,True,
12561,2417,,265.0,,4,3,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,True,True,
12560,2457,,430.0,415.0,5,5,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,2006.0,,True,True,True,
12559,2103,,150.0,118.0,3,2,Fuencarral,Arroyo del Fresno,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,True,True,
12558,1038,,60.0,,1,1,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,0,1986.0,True,True,,True,
12557,1781,,110.0,82.0,2,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,1,,True,True,True,True,
12556,1587,,95.0,80.0,3,2,Fuencarral,Arroyo del Fresno,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,True,True,
12555,1296,,113.0,,3,2,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,,False,
12554,1059,,360.0,,3,4,Fuencarral,Fuentelarreina,1621.5594149908593,1591.5,572.0029827672456,0,,True,True,True,True,
12553,833,,72.0,69.0,3,1,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,0,1965.0,False,True,,False,
12552,1009,,70.0,,3,1,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,0,1970.0,True,,,False,
12551,1644,,151.0,,4,2,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,1,1981.0,True,,,True,
12549,1779,,124.0,,3,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,1,2004.0,True,True,True,True,
12548,2516,,400.0,369.0,5,5,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,1995.0,,True,True,True,
12547,881,,88.0,,3,2,Fuencarral,Tres Olivos - Valverde,1621.5594149908593,1591.5,572.0029827672456,0,,True,,,False,
12546,913,,72.0,,3,1,Fuencarral,Tres Olivos - Valverde,1621.5594149908593,1591.5,572.0029827672456,0,,True,,,False,
12545,1405,,122.0,,4,3,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,0,1984.0,True,True,True,False,
12544,1393,,85.0,,2,2,Fuencarral,Las Tablas,1621.5594149908593,1591.5,572.0029827672456,0,2006.0,True,True,True,True,
12543,1873,,267.0,,5,3,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,,,,True,True,
12542,2421,,375.0,,6,6,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,,,,True,True,
12541,1536,,299.0,,6,6,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,0,,,True,,True,
12540,2457,,242.0,,5,6,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,,,True,,True,
12539,1900,,299.0,,6,6,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,,,True,,True,
12537,1344,,92.0,85.0,4,1,Fuencarral,Mirasierra,1621.5594149908593,1591.5,572.0029827672456,0,,True,,True,True,
12536,2471,,262.0,185.0,4,3,Fuencarral,Fuentelarreina,1621.5594149908593,1591.5,572.0029827672456,1,1971.0,True,True,True,True,
12535,2012,,180.0,,4,3,Fuencarral,Montecarmelo,1621.5594149908593,1591.5,572.0029827672456,1,2018.0,True,True,True,True,
12534,780,,60.0,55.0,2,1,Fuencarral,Pilar,1621.5594149908593,1591.5,572.0029827672456,0,1976.0,True,,,False,
12533,1230,,84.0,,2,2,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,0,1970.0,,,,False,
12532,1485,,95.0,80.0,3,2,Fuencarral,Arroyo del Fresno,1621.5594149908593,1591.5,572.0029827672456,0,1995.0,True,True,True,True,
12531,1503,,150.0,110.0,4,2,Fuencarral,La Paz,1621.5594149908593,1591.5,572.0029827672456,0,1973.0,True,,,True,
12530,1405,,130.0,115.0,3,2,Fuencarral,El Pardo,1621.5594149908593,1591.5,572.0029827672456,0,,,,,False,
12529,1287,,96.0,90.0,4,2,Fuencarral,Mirasierra,1621.5594149908593,1591.5,572.0029827672456,0,1969.0,True,,True,True,
12528,1536,,299.0,,6,6,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,0,,,True,,True,
12527,2517,,234.0,,4,4,Fuencarral,Peñagrande,1621.5594149908593,1591.5,572.0029827672456,1,2019.0,,True,,True,
